group,function,value,sample_time_nanos,iteration_count
Prefetch,,34,1052156,5
Prefetch,,34,2089723,10
Prefetch,,34,3147239,15
Prefetch,,34,4181798,20
Prefetch,,34,5230158,25
Prefetch,,34,6286461,30
Prefetch,,34,7342748,35
Prefetch,,34,8366571,40
Prefetch,,34,9434377,45
Prefetch,,34,10481144,50
Prefetch,,34,11531637,55
Prefetch,,34,12551256,60
Prefetch,,34,13604071,65
Prefetch,,34,14680129,70
Prefetch,,34,15686980,75
Prefetch,,34,16761909,80
Prefetch,,34,17925608,85
Prefetch,,34,18841320,90
Prefetch,,34,19890515,95
Prefetch,,34,20963318,100
Prefetch,,34,21957655,105
Prefetch,,34,23059369,110
Prefetch,,34,24097822,115
Prefetch,,34,25118209,120
Prefetch,,34,26155296,125
Prefetch,,34,27212549,130
Prefetch,,34,28242684,135
Prefetch,,34,29332334,140
Prefetch,,34,30423821,145
Prefetch,,34,31398059,150
Prefetch,,34,32448601,155
Prefetch,,34,33503692,160
Prefetch,,34,34604033,165
Prefetch,,34,35608213,170
Prefetch,,34,36642685,175
Prefetch,,34,37652527,180
Prefetch,,34,39989330,185
Prefetch,,34,39984381,190
Prefetch,,34,41094013,195
Prefetch,,34,42097569,200
Prefetch,,34,43145993,205
Prefetch,,34,44226268,210
Prefetch,,34,45146052,215
Prefetch,,34,46072853,220
Prefetch,,34,47093909,225
Prefetch,,34,48142479,230
Prefetch,,34,49159308,235
Prefetch,,34,50197371,240
Prefetch,,34,51271476,245
Prefetch,,34,52347471,250
Prefetch,,34,53428374,255
Prefetch,,34,54398199,260
Prefetch,,34,55516702,265
Prefetch,,34,56493783,270
Prefetch,,34,57725125,275
Prefetch,,34,58907226,280
Prefetch,,34,59929619,285
Prefetch,,34,61047458,290
Prefetch,,34,62068863,295
Prefetch,,34,63113209,300
Prefetch,,34,63844149,305
Prefetch,,34,64932310,310
Prefetch,,34,66000025,315
Prefetch,,34,67008695,320
Prefetch,,34,68057320,325
Prefetch,,34,69002928,330
Prefetch,,34,70186079,335
Prefetch,,34,71227627,340
Prefetch,,34,72584656,345
Prefetch,,34,73704063,350
Prefetch,,34,74663729,355
Prefetch,,34,75807776,360
Prefetch,,34,76519454,365
Prefetch,,34,77469877,370
Prefetch,,34,78909967,375
Prefetch,,34,79938817,380
Prefetch,,34,80960161,385
Prefetch,,34,81968874,390
Prefetch,,34,82660461,395
Prefetch,,34,84061630,400
Prefetch,,34,85237314,405
Prefetch,,34,86278089,410
Prefetch,,34,87277635,415
Prefetch,,34,88013407,420
Prefetch,,34,88950136,425
Prefetch,,34,90000809,430
Prefetch,,34,91058787,435
Prefetch,,34,92139278,440
Prefetch,,34,93169928,445
Prefetch,,34,94561862,450
Prefetch,,34,95598917,455
Prefetch,,34,96426785,460
Prefetch,,34,97379796,465
Prefetch,,34,98520126,470
Prefetch,,34,99479655,475
Prefetch,,34,100477754,480
Prefetch,,34,101533083,485
Prefetch,,34,102627285,490
Prefetch,,34,104209867,495
Prefetch,,34,105201521,500
