group,function,value,sample_time_nanos,iteration_count
Prefetch,,36,1062919,3
Prefetch,,36,2119925,6
Prefetch,,36,3182836,9
Prefetch,,36,4243213,12
Prefetch,,36,5308252,15
Prefetch,,36,6368317,18
Prefetch,,36,7424627,21
Prefetch,,36,8486357,24
Prefetch,,36,9543933,27
Prefetch,,36,10602073,30
Prefetch,,36,11665639,33
Prefetch,,36,12725227,36
Prefetch,,36,13786197,39
Prefetch,,36,14843684,42
Prefetch,,36,15722455,45
Prefetch,,36,16451350,48
Prefetch,,36,18026590,51
Prefetch,,36,19088846,54
Prefetch,,36,20145266,57
Prefetch,,36,21215786,60
Prefetch,,36,22268337,63
Prefetch,,36,23336240,66
Prefetch,,36,24397586,69
Prefetch,,36,25453225,72
Prefetch,,36,26511341,75
Prefetch,,36,27568633,78
Prefetch,,36,28621616,81
Prefetch,,36,29690078,84
Prefetch,,36,30751540,87
Prefetch,,36,31849531,90
Prefetch,,36,32870386,93
Prefetch,,36,33927813,96
Prefetch,,36,34984976,99
Prefetch,,36,36066870,102
Prefetch,,36,37109334,105
Prefetch,,36,38173890,108
Prefetch,,36,39228437,111
Prefetch,,36,40305111,114
Prefetch,,36,41348408,117
Prefetch,,36,42416467,120
Prefetch,,36,43484745,123
Prefetch,,36,44605958,126
Prefetch,,36,45618746,129
Prefetch,,36,46703204,132
Prefetch,,36,47713728,135
Prefetch,,36,48776364,138
Prefetch,,36,49842393,141
Prefetch,,36,50902004,144
Prefetch,,36,51957833,147
Prefetch,,36,53021534,150
Prefetch,,36,54088409,153
Prefetch,,36,55135124,156
Prefetch,,36,56206589,159
Prefetch,,36,57271880,162
Prefetch,,36,58323838,165
Prefetch,,36,59377403,168
Prefetch,,36,60434095,171
Prefetch,,36,61496031,174
Prefetch,,36,62563651,177
Prefetch,,36,63628041,180
Prefetch,,36,64738067,183
Prefetch,,36,65733341,186
Prefetch,,36,66808362,189
Prefetch,,36,67858881,192
Prefetch,,36,68927081,195
Prefetch,,36,69992122,198
Prefetch,,36,71039342,201
Prefetch,,36,72124554,204
Prefetch,,36,73157551,207
Prefetch,,36,74230880,210
Prefetch,,36,75284354,213
Prefetch,,36,76352036,216
Prefetch,,36,77411589,219
Prefetch,,36,78606471,222
Prefetch,,36,79530688,225
Prefetch,,36,80622688,228
Prefetch,,36,81651327,231
Prefetch,,36,82722822,234
Prefetch,,36,83767506,237
Prefetch,,36,84843243,240
Prefetch,,36,85890451,243
Prefetch,,36,86967410,246
Prefetch,,36,88016478,249
Prefetch,,36,89091449,252
Prefetch,,36,90193905,255
Prefetch,,36,91204469,258
Prefetch,,36,92273915,261
Prefetch,,36,93332276,264
Prefetch,,36,94383621,267
Prefetch,,36,95466914,270
Prefetch,,36,96507537,273
Prefetch,,36,97569647,276
Prefetch,,36,98622469,279
Prefetch,,36,99728212,282
Prefetch,,36,100852707,285
Prefetch,,36,101871620,288
Prefetch,,36,102927490,291
Prefetch,,36,103927179,294
Prefetch,,36,105003395,297
Prefetch,,36,106056068,300
