group,function,value,sample_time_nanos,iteration_count
Prefetch,,3,932743,31
Prefetch,,3,1863056,62
Prefetch,,3,2795613,93
Prefetch,,3,3723629,124
Prefetch,,3,4655854,155
Prefetch,,3,5586905,186
Prefetch,,3,6516004,217
Prefetch,,3,7503365,248
Prefetch,,3,8378642,279
Prefetch,,3,9314716,310
Prefetch,,3,10242651,341
Prefetch,,3,11171741,372
Prefetch,,3,12106423,403
Prefetch,,3,13036926,434
Prefetch,,3,13966237,465
Prefetch,,3,14896066,496
Prefetch,,3,15874907,527
Prefetch,,3,16753380,558
Prefetch,,3,17685421,589
Prefetch,,3,18621050,620
Prefetch,,3,19549033,651
Prefetch,,3,20522318,682
Prefetch,,3,21410347,713
Prefetch,,3,22345823,744
Prefetch,,3,23270914,775
Prefetch,,3,24259717,806
Prefetch,,3,25143122,837
Prefetch,,3,26065124,868
Prefetch,,3,26996253,899
Prefetch,,3,27961545,930
Prefetch,,3,28855172,961
Prefetch,,3,29787762,992
Prefetch,,3,30772269,1023
Prefetch,,3,31649571,1054
Prefetch,,3,32583290,1085
Prefetch,,3,33543061,1116
Prefetch,,3,34444331,1147
Prefetch,,3,35371741,1178
Prefetch,,3,36384724,1209
Prefetch,,3,37335517,1240
Prefetch,,3,38183031,1271
Prefetch,,3,39137704,1302
Prefetch,,3,40032079,1333
Prefetch,,3,41009634,1364
Prefetch,,3,41894482,1395
Prefetch,,3,42864880,1426
Prefetch,,3,43748533,1457
Prefetch,,3,44678776,1488
Prefetch,,3,45649125,1519
Prefetch,,3,46537252,1550
Prefetch,,3,47511396,1581
Prefetch,,3,48403244,1612
Prefetch,,3,49391930,1643
Prefetch,,3,50261163,1674
Prefetch,,3,51248490,1705
Prefetch,,3,52142314,1736
Prefetch,,3,53135504,1767
Prefetch,,3,54050339,1798
Prefetch,,3,54925679,1829
Prefetch,,3,55941228,1860
Prefetch,,3,56818799,1891
Prefetch,,3,57757900,1922
Prefetch,,3,69539666,1953
Prefetch,,3,59582724,1984
Prefetch,,3,60580764,2015
Prefetch,,3,61451338,2046
Prefetch,,3,62414509,2077
Prefetch,,3,63351416,2108
Prefetch,,3,64235560,2139
Prefetch,,3,65263178,2170
Prefetch,,3,66178548,2201
Prefetch,,3,67341587,2232
Prefetch,,3,68128751,2263
Prefetch,,3,69085200,2294
Prefetch,,3,69904947,2325
Prefetch,,3,70766352,2356
Prefetch,,3,71737087,2387
Prefetch,,3,72649535,2418
Prefetch,,3,73568207,2449
Prefetch,,3,75027762,2480
Prefetch,,3,75509574,2511
Prefetch,,3,76569637,2542
Prefetch,,3,77816982,2573
Prefetch,,3,78333132,2604
Prefetch,,3,79230417,2635
Prefetch,,3,80131555,2666
Prefetch,,3,81131093,2697
Prefetch,,3,82012761,2728
Prefetch,,3,82923211,2759
Prefetch,,3,83855428,2790
Prefetch,,3,84812257,2821
Prefetch,,3,85749973,2852
Prefetch,,3,86713957,2883
Prefetch,,3,88017935,2914
Prefetch,,3,88806759,2945
Prefetch,,3,89507935,2976
Prefetch,,3,90579327,3007
Prefetch,,3,91394678,3038
Prefetch,,3,92261073,3069
Prefetch,,3,93153361,3100
