group,function,value,sample_time_nanos,iteration_count
Prefetch,,48,684383,2
Prefetch,,48,1350685,4
Prefetch,,48,2040700,6
Prefetch,,48,2721422,8
Prefetch,,48,3419815,10
Prefetch,,48,4078647,12
Prefetch,,48,4796386,14
Prefetch,,48,5501061,16
Prefetch,,48,6118756,18
Prefetch,,48,6789019,20
Prefetch,,48,7468320,22
Prefetch,,48,8174259,24
Prefetch,,48,8862824,26
Prefetch,,48,9524032,28
Prefetch,,48,10225052,30
Prefetch,,48,10897536,32
Prefetch,,48,11570600,34
Prefetch,,48,12248448,36
Prefetch,,48,12906283,38
Prefetch,,48,13589950,40
Prefetch,,48,14520741,42
Prefetch,,48,15017159,44
Prefetch,,48,15688297,46
Prefetch,,48,16366607,48
Prefetch,,48,17025885,50
Prefetch,,48,17745152,52
Prefetch,,48,18350873,54
Prefetch,,48,19067823,56
Prefetch,,48,19714488,58
Prefetch,,48,20413678,60
Prefetch,,48,21130618,62
Prefetch,,48,21768683,64
Prefetch,,48,22465787,66
Prefetch,,48,23405180,68
Prefetch,,48,23840249,70
Prefetch,,48,24489738,72
Prefetch,,48,25222452,74
Prefetch,,48,25858320,76
Prefetch,,48,26542846,78
Prefetch,,48,27205445,80
Prefetch,,48,27903765,82
Prefetch,,48,28577919,84
Prefetch,,48,29265280,86
Prefetch,,48,29980492,88
Prefetch,,48,30625850,90
Prefetch,,48,31240085,92
Prefetch,,48,32128636,94
Prefetch,,48,32683624,96
Prefetch,,48,33332009,98
Prefetch,,48,34018917,100
Prefetch,,48,34723710,102
Prefetch,,48,35369154,104
Prefetch,,48,36075751,106
Prefetch,,48,36631336,108
Prefetch,,48,37693969,110
Prefetch,,48,38051209,112
Prefetch,,48,38760224,114
Prefetch,,48,39459584,116
Prefetch,,48,40137868,118
Prefetch,,48,40812663,120
Prefetch,,48,41813293,122
Prefetch,,48,42241609,124
Prefetch,,48,42823798,126
Prefetch,,48,43494960,128
Prefetch,,48,44219002,130
Prefetch,,48,44955920,132
Prefetch,,48,45546899,134
Prefetch,,48,46280371,136
Prefetch,,48,46994098,138
Prefetch,,48,47661314,140
Prefetch,,48,48329041,142
Prefetch,,48,48944109,144
Prefetch,,48,49616054,146
Prefetch,,48,50325046,148
Prefetch,,48,51145029,150
Prefetch,,48,51677228,152
Prefetch,,48,52381611,154
Prefetch,,48,53016670,156
Prefetch,,48,54077673,158
Prefetch,,48,54373929,160
Prefetch,,48,55097054,162
Prefetch,,48,55786781,164
Prefetch,,48,56428971,166
Prefetch,,48,57218565,168
Prefetch,,48,57823843,170
Prefetch,,48,58429499,172
Prefetch,,48,59473843,174
Prefetch,,48,59862996,176
Prefetch,,48,60567984,178
Prefetch,,48,61311221,180
Prefetch,,48,62598332,182
Prefetch,,48,64196897,184
Prefetch,,48,64354891,186
Prefetch,,48,64361779,188
Prefetch,,48,64674652,190
Prefetch,,48,65277967,192
Prefetch,,48,65990122,194
Prefetch,,48,66663736,196
Prefetch,,48,67293473,198
Prefetch,,48,67981169,200
