group,function,value,sample_time_nanos,iteration_count
Prefetch,,33,1122024,3
Prefetch,,33,2220207,6
Prefetch,,33,3354821,9
Prefetch,,33,4439544,12
Prefetch,,33,5595027,15
Prefetch,,33,6684726,18
Prefetch,,33,7816016,21
Prefetch,,33,8899866,24
Prefetch,,33,9989008,27
Prefetch,,33,11147596,30
Prefetch,,33,12228860,33
Prefetch,,33,13377869,36
Prefetch,,33,14452492,39
Prefetch,,33,15514013,42
Prefetch,,33,16679135,45
Prefetch,,33,17777767,48
Prefetch,,33,18969478,51
Prefetch,,33,20061525,54
Prefetch,,33,21165508,57
Prefetch,,33,22301405,60
Prefetch,,33,23409930,63
Prefetch,,33,24452193,66
Prefetch,,33,25590144,69
Prefetch,,33,26760342,72
Prefetch,,33,27944174,75
Prefetch,,33,28957711,78
Prefetch,,33,30048455,81
Prefetch,,33,31164195,84
Prefetch,,33,32354697,87
Prefetch,,33,33427244,90
Prefetch,,33,34458401,93
Prefetch,,33,35652072,96
Prefetch,,33,36716246,99
Prefetch,,33,37792821,102
Prefetch,,33,38963955,105
Prefetch,,33,40016033,108
Prefetch,,33,41201568,111
Prefetch,,33,42326597,114
Prefetch,,33,43415538,117
Prefetch,,33,44574554,120
Prefetch,,33,45649802,123
Prefetch,,33,46762729,126
Prefetch,,33,47883944,129
Prefetch,,33,48928844,132
Prefetch,,33,50124841,135
Prefetch,,33,51173123,138
Prefetch,,33,52367337,141
Prefetch,,33,53502319,144
Prefetch,,33,54572785,147
Prefetch,,33,55674326,150
Prefetch,,33,56736524,153
Prefetch,,33,57885722,156
Prefetch,,33,58830763,159
Prefetch,,33,59814617,162
Prefetch,,33,60968249,165
Prefetch,,33,61965680,168
Prefetch,,33,63260008,171
Prefetch,,33,64111483,174
Prefetch,,33,65395418,177
Prefetch,,33,66492998,180
Prefetch,,33,67542584,183
Prefetch,,33,68733775,186
Prefetch,,33,69858145,189
Prefetch,,33,70861111,192
Prefetch,,33,72170309,195
Prefetch,,33,73013116,198
Prefetch,,33,74340210,201
Prefetch,,33,75411315,204
Prefetch,,33,76507845,207
Prefetch,,33,77502555,210
Prefetch,,33,78715705,213
Prefetch,,33,79687768,216
Prefetch,,33,81048985,219
Prefetch,,33,81982937,222
Prefetch,,33,83249276,225
Prefetch,,33,84896261,228
Prefetch,,33,85636066,231
Prefetch,,33,86839127,234
Prefetch,,33,87986453,237
Prefetch,,33,88981888,240
Prefetch,,33,90095520,243
Prefetch,,33,91308320,246
Prefetch,,33,92379557,249
Prefetch,,33,93485985,252
Prefetch,,33,94752850,255
Prefetch,,33,95781597,258
Prefetch,,33,96874918,261
Prefetch,,33,97953886,264
Prefetch,,33,99186345,267
Prefetch,,33,100127540,270
Prefetch,,33,101152942,273
Prefetch,,33,102473457,276
Prefetch,,33,103537824,279
Prefetch,,33,104629969,282
Prefetch,,33,105734290,285
Prefetch,,33,107010674,288
Prefetch,,33,107945505,291
Prefetch,,33,109143223,294
Prefetch,,33,110104226,297
Prefetch,,33,111310858,300
