group,function,value,sample_time_nanos,iteration_count
Prefetch,,42,1216473,3
Prefetch,,42,2427145,6
Prefetch,,42,3643316,9
Prefetch,,42,4857120,12
Prefetch,,42,6134859,15
Prefetch,,42,7287775,18
Prefetch,,42,8497626,21
Prefetch,,42,9705248,24
Prefetch,,42,10916470,27
Prefetch,,42,12132282,30
Prefetch,,42,13338885,33
Prefetch,,42,14553984,36
Prefetch,,42,15770011,39
Prefetch,,42,16981282,42
Prefetch,,42,18196182,45
Prefetch,,42,19418999,48
Prefetch,,42,20632570,51
Prefetch,,42,21832581,54
Prefetch,,42,23057663,57
Prefetch,,42,24266436,60
Prefetch,,42,25469826,63
Prefetch,,42,26684871,66
Prefetch,,42,27899831,69
Prefetch,,42,29117874,72
Prefetch,,42,30320855,75
Prefetch,,42,31535948,78
Prefetch,,42,32747800,81
Prefetch,,42,33964485,84
Prefetch,,42,35184505,87
Prefetch,,42,36387233,90
Prefetch,,42,37623219,93
Prefetch,,42,38838796,96
Prefetch,,42,40030487,99
Prefetch,,42,41260746,102
Prefetch,,42,42452997,105
Prefetch,,42,43658872,108
Prefetch,,42,44881774,111
Prefetch,,42,46154473,114
Prefetch,,42,47335880,117
Prefetch,,42,48519205,120
Prefetch,,42,49736882,123
Prefetch,,42,50978110,126
Prefetch,,42,52186719,129
Prefetch,,42,53382714,132
Prefetch,,42,54605802,135
Prefetch,,42,55807567,138
Prefetch,,42,57009813,141
Prefetch,,42,58240578,144
Prefetch,,42,59430089,147
Prefetch,,42,60648761,150
Prefetch,,42,61869750,153
Prefetch,,42,63096993,156
Prefetch,,42,64300896,159
Prefetch,,42,65504407,162
Prefetch,,42,66748261,165
Prefetch,,42,67931428,168
Prefetch,,42,69167618,171
Prefetch,,42,70374035,174
Prefetch,,42,71586793,177
Prefetch,,42,72779291,180
Prefetch,,42,73991905,183
Prefetch,,42,75200848,186
Prefetch,,42,76420574,189
Prefetch,,42,77621083,192
Prefetch,,42,78860789,195
Prefetch,,42,80059681,198
Prefetch,,42,81349935,201
Prefetch,,42,82492460,204
Prefetch,,42,83728286,207
Prefetch,,42,84938927,210
Prefetch,,42,86125201,213
Prefetch,,42,87334412,216
Prefetch,,42,88540443,219
Prefetch,,42,89773963,222
Prefetch,,42,90966087,225
Prefetch,,42,92195863,228
Prefetch,,42,93423108,231
Prefetch,,42,94669667,234
Prefetch,,42,95836419,237
Prefetch,,42,97089043,240
Prefetch,,42,98261011,243
Prefetch,,42,99464902,246
Prefetch,,42,100672098,249
Prefetch,,42,101895777,252
Prefetch,,42,103144062,255
Prefetch,,42,104318857,258
Prefetch,,42,105629016,261
Prefetch,,42,106757545,264
Prefetch,,42,107999342,267
Prefetch,,42,109171249,270
Prefetch,,42,110386768,273
Prefetch,,42,111602509,276
Prefetch,,42,112793697,279
Prefetch,,42,114035941,282
Prefetch,,42,115385686,285
Prefetch,,42,116450444,288
Prefetch,,42,117684996,291
Prefetch,,42,118908228,294
Prefetch,,42,120114492,297
Prefetch,,42,121306003,300
