group,function,value,sample_time_nanos,iteration_count
Prefetch,,35,1077010,5
Prefetch,,35,2165020,10
Prefetch,,35,3261962,15
Prefetch,,35,4335631,20
Prefetch,,35,5430255,25
Prefetch,,35,6501928,30
Prefetch,,35,7551919,35
Prefetch,,35,8615829,40
Prefetch,,35,9711576,45
Prefetch,,35,10795490,50
Prefetch,,35,11874693,55
Prefetch,,35,12921501,60
Prefetch,,35,14087392,65
Prefetch,,35,15228813,70
Prefetch,,35,16367075,75
Prefetch,,35,17384757,80
Prefetch,,35,18487801,85
Prefetch,,35,19503267,90
Prefetch,,35,20713016,95
Prefetch,,35,21769504,100
Prefetch,,35,22838956,105
Prefetch,,35,23949654,110
Prefetch,,35,25064029,115
Prefetch,,35,26086234,120
Prefetch,,35,27205388,125
Prefetch,,35,28282849,130
Prefetch,,35,29359494,135
Prefetch,,35,30444053,140
Prefetch,,35,31515996,145
Prefetch,,35,32618578,150
Prefetch,,35,33675632,155
Prefetch,,35,34752114,160
Prefetch,,35,35856672,165
Prefetch,,35,36949476,170
Prefetch,,35,37996255,175
Prefetch,,35,39119112,180
Prefetch,,35,40176229,185
Prefetch,,35,41371569,190
Prefetch,,35,42403931,195
Prefetch,,35,43543949,200
Prefetch,,35,44552561,205
Prefetch,,35,45688978,210
Prefetch,,35,46790979,215
Prefetch,,35,47783004,220
Prefetch,,35,48976396,225
Prefetch,,35,49963840,230
Prefetch,,35,51132040,235
Prefetch,,35,52156177,240
Prefetch,,35,53280696,245
Prefetch,,35,54338760,250
Prefetch,,35,55505954,255
Prefetch,,35,56539792,260
Prefetch,,35,57663485,265
Prefetch,,35,58684568,270
Prefetch,,35,59848405,275
Prefetch,,35,60916654,280
Prefetch,,35,62004234,285
Prefetch,,35,63077604,290
Prefetch,,35,64343136,295
Prefetch,,35,65253367,300
Prefetch,,35,66275368,305
Prefetch,,35,67356155,310
Prefetch,,35,68476179,315
Prefetch,,35,69618357,320
Prefetch,,35,70603161,325
Prefetch,,35,71791340,330
Prefetch,,35,72806557,335
Prefetch,,35,73911380,340
Prefetch,,35,74952817,345
Prefetch,,35,76194121,350
Prefetch,,35,77118915,355
Prefetch,,35,77806052,360
Prefetch,,35,78905420,365
Prefetch,,35,80031411,370
Prefetch,,35,81116510,375
Prefetch,,35,82251924,380
Prefetch,,35,83250350,385
Prefetch,,35,84357594,390
Prefetch,,35,85453114,395
Prefetch,,35,86456877,400
Prefetch,,35,87571556,405
Prefetch,,35,89184551,410
Prefetch,,35,90269704,415
Prefetch,,35,91336791,420
Prefetch,,35,92381657,425
Prefetch,,35,93495694,430
Prefetch,,35,94492053,435
Prefetch,,35,95659441,440
Prefetch,,35,96777661,445
Prefetch,,35,98083088,450
Prefetch,,35,99002870,455
Prefetch,,35,99897660,460
Prefetch,,35,101118506,465
Prefetch,,35,102404855,470
Prefetch,,35,103076051,475
Prefetch,,35,104163957,480
Prefetch,,35,105182745,485
Prefetch,,35,106471990,490
Prefetch,,35,107576968,495
Prefetch,,35,108779599,500
