group,function,value,sample_time_nanos,iteration_count
Prefetch,,18,921477,6
Prefetch,,18,1842619,12
Prefetch,,18,2762774,18
Prefetch,,18,3682199,24
Prefetch,,18,4603574,30
Prefetch,,18,5522330,36
Prefetch,,18,6438625,42
Prefetch,,18,7366834,48
Prefetch,,18,8281221,54
Prefetch,,18,9202856,60
Prefetch,,18,10117846,66
Prefetch,,18,11041220,72
Prefetch,,18,11965054,78
Prefetch,,18,12888353,84
Prefetch,,18,13829488,90
Prefetch,,18,14744002,96
Prefetch,,18,15693098,102
Prefetch,,18,16587701,108
Prefetch,,18,17510192,114
Prefetch,,18,18481762,120
Prefetch,,18,19358376,126
Prefetch,,18,20255020,132
Prefetch,,18,21186489,138
Prefetch,,18,22084597,144
Prefetch,,18,23007109,150
Prefetch,,18,23925392,156
Prefetch,,18,24843912,162
Prefetch,,18,25764253,168
Prefetch,,18,26684609,174
Prefetch,,18,27615023,180
Prefetch,,18,28533308,186
Prefetch,,18,29457855,192
Prefetch,,18,30359734,198
Prefetch,,18,31288916,204
Prefetch,,18,32215904,210
Prefetch,,18,33192878,216
Prefetch,,18,34209766,222
Prefetch,,18,35040158,228
Prefetch,,18,35928735,234
Prefetch,,18,36842886,240
Prefetch,,18,37720134,246
Prefetch,,18,38645345,252
Prefetch,,18,39565758,258
Prefetch,,18,40489039,264
Prefetch,,18,41422621,270
Prefetch,,18,42354658,276
Prefetch,,18,43318441,282
Prefetch,,18,44234831,288
Prefetch,,18,45092932,294
Prefetch,,18,46018405,300
Prefetch,,18,46934281,306
Prefetch,,18,47848113,312
Prefetch,,18,48782217,318
Prefetch,,18,49694217,324
Prefetch,,18,56277565,330
Prefetch,,18,51540147,336
Prefetch,,18,52494923,342
Prefetch,,18,53561599,348
Prefetch,,18,54304842,354
Prefetch,,18,55203730,360
Prefetch,,18,56127381,366
Prefetch,,18,57045077,372
Prefetch,,18,57963741,378
Prefetch,,18,58892471,384
Prefetch,,18,59870022,390
Prefetch,,18,60729676,396
Prefetch,,18,61675432,402
Prefetch,,18,62600856,408
Prefetch,,18,63555493,414
Prefetch,,18,64520742,420
Prefetch,,18,67032387,426
Prefetch,,18,66345674,432
Prefetch,,18,67225138,438
Prefetch,,18,68100765,444
Prefetch,,18,69019411,450
Prefetch,,18,69928873,456
Prefetch,,18,70844035,462
Prefetch,,18,71785236,468
Prefetch,,18,72917297,474
Prefetch,,18,73774781,480
Prefetch,,18,74590339,486
Prefetch,,18,75450105,492
Prefetch,,18,82352339,498
Prefetch,,18,77295217,504
Prefetch,,18,78229890,510
Prefetch,,18,90098164,516
Prefetch,,18,80213782,522
Prefetch,,18,81077353,528
Prefetch,,18,81908105,534
Prefetch,,18,82859909,540
Prefetch,,18,83783684,546
Prefetch,,18,84874223,552
Prefetch,,18,95888705,558
Prefetch,,18,92173640,564
Prefetch,,18,87659298,570
Prefetch,,18,88639528,576
Prefetch,,18,90712652,582
Prefetch,,18,90688488,588
Prefetch,,18,103174890,594
Prefetch,,18,92015958,600
