group,function,value,sample_time_nanos,iteration_count
Prefetch,,17,944387,10
Prefetch,,17,1865882,20
Prefetch,,17,2803968,30
Prefetch,,17,3703829,40
Prefetch,,17,4666524,50
Prefetch,,17,5581974,60
Prefetch,,17,6503789,70
Prefetch,,17,7432025,80
Prefetch,,17,8380430,90
Prefetch,,17,9297049,100
Prefetch,,17,10252140,110
Prefetch,,17,11145709,120
Prefetch,,17,12099806,130
Prefetch,,17,13610648,140
Prefetch,,17,13947429,150
Prefetch,,17,14869464,160
Prefetch,,17,15798058,170
Prefetch,,17,16759514,180
Prefetch,,17,17691809,190
Prefetch,,17,18569101,200
Prefetch,,17,19544747,210
Prefetch,,17,20444593,220
Prefetch,,17,21342669,230
Prefetch,,17,22330496,240
Prefetch,,17,23222053,250
Prefetch,,17,24204886,260
Prefetch,,17,25116742,270
Prefetch,,17,25981582,280
Prefetch,,17,26932578,290
Prefetch,,17,27877601,300
Prefetch,,17,28784066,310
Prefetch,,17,29708075,320
Prefetch,,17,30692351,330
Prefetch,,17,31615229,340
Prefetch,,17,32529168,350
Prefetch,,17,33441412,360
Prefetch,,17,34364121,370
Prefetch,,17,35296029,380
Prefetch,,17,36269449,390
Prefetch,,17,37168091,400
Prefetch,,17,38117243,410
Prefetch,,17,39024172,420
Prefetch,,17,40013465,430
Prefetch,,17,40883830,440
Prefetch,,17,41884437,450
Prefetch,,17,42801017,460
Prefetch,,17,43647047,470
Prefetch,,17,44637658,480
Prefetch,,17,45576952,490
Prefetch,,17,46506119,500
Prefetch,,17,47426089,510
Prefetch,,17,48259699,520
Prefetch,,17,49248073,530
Prefetch,,17,50183635,540
Prefetch,,17,51143265,550
Prefetch,,17,52107925,560
Prefetch,,17,53004690,570
Prefetch,,17,53892748,580
Prefetch,,17,54852091,590
Prefetch,,17,55772715,600
Prefetch,,17,56682748,610
Prefetch,,17,57590360,620
Prefetch,,17,59484936,630
Prefetch,,17,59537897,640
Prefetch,,17,60450182,650
Prefetch,,17,61407901,660
Prefetch,,17,62276225,670
Prefetch,,17,63251173,680
Prefetch,,17,64114173,690
Prefetch,,17,65205183,700
Prefetch,,17,66039461,710
Prefetch,,17,66938715,720
Prefetch,,17,67810941,730
Prefetch,,17,68813116,740
Prefetch,,17,69670511,750
Prefetch,,17,70750331,760
Prefetch,,17,71644274,770
Prefetch,,17,72582373,780
Prefetch,,17,73500006,790
Prefetch,,17,74422350,800
Prefetch,,17,75382189,810
Prefetch,,17,76211935,820
Prefetch,,17,77155725,830
Prefetch,,17,78069899,840
Prefetch,,17,78979770,850
Prefetch,,17,79958867,860
Prefetch,,17,80968786,870
Prefetch,,17,81856317,880
Prefetch,,17,82773133,890
Prefetch,,17,83745138,900
Prefetch,,17,84538511,910
Prefetch,,17,85496068,920
Prefetch,,17,86451632,930
Prefetch,,17,87266608,940
Prefetch,,17,88397565,950
Prefetch,,17,89277921,960
Prefetch,,17,90214708,970
Prefetch,,17,91349933,980
Prefetch,,17,91934289,990
Prefetch,,17,92960297,1000
