group,function,value,sample_time_nanos,iteration_count
Prefetch,,30,901254,4
Prefetch,,30,1795002,8
Prefetch,,30,2680835,12
Prefetch,,30,3595431,16
Prefetch,,30,4477001,20
Prefetch,,30,5391729,24
Prefetch,,30,6288916,28
Prefetch,,30,7211704,32
Prefetch,,30,8045527,36
Prefetch,,30,8956282,40
Prefetch,,30,9723427,44
Prefetch,,30,10705390,48
Prefetch,,30,11584372,52
Prefetch,,30,12482038,56
Prefetch,,30,13439566,60
Prefetch,,30,14356901,64
Prefetch,,30,15164855,68
Prefetch,,30,15984028,72
Prefetch,,30,16976892,76
Prefetch,,30,17901503,80
Prefetch,,30,18738287,84
Prefetch,,30,19682609,88
Prefetch,,30,20677394,92
Prefetch,,30,21369345,96
Prefetch,,30,22296315,100
Prefetch,,30,23142883,104
Prefetch,,30,24180512,108
Prefetch,,30,24912711,112
Prefetch,,30,26122051,116
Prefetch,,30,26681154,120
Prefetch,,30,27790842,124
Prefetch,,30,28567839,128
Prefetch,,30,29379908,132
Prefetch,,30,30300957,136
Prefetch,,30,31195130,140
Prefetch,,30,32221764,144
Prefetch,,30,33146435,148
Prefetch,,30,34302086,152
Prefetch,,30,34934164,156
Prefetch,,30,35717835,160
Prefetch,,30,36711185,164
Prefetch,,30,37666809,168
Prefetch,,30,38498981,172
Prefetch,,30,39221004,176
Prefetch,,30,40203170,180
Prefetch,,30,41170602,184
Prefetch,,30,42012521,188
Prefetch,,30,42814719,192
Prefetch,,30,43601843,196
Prefetch,,30,44682134,200
Prefetch,,30,45446264,204
Prefetch,,30,46381721,208
Prefetch,,30,47377208,212
Prefetch,,30,48139477,216
Prefetch,,30,49249652,220
Prefetch,,30,50021089,224
Prefetch,,30,50788844,228
Prefetch,,30,51878528,232
Prefetch,,30,53037797,236
Prefetch,,30,53818766,240
Prefetch,,30,54564556,244
Prefetch,,30,55259299,248
Prefetch,,30,56088730,252
Prefetch,,30,57077257,256
Prefetch,,30,58123940,260
Prefetch,,30,58854622,264
Prefetch,,30,59949122,268
Prefetch,,30,60641237,272
Prefetch,,30,61797763,276
Prefetch,,30,62452401,280
Prefetch,,30,63352678,284
Prefetch,,30,64268175,288
Prefetch,,30,65143889,292
Prefetch,,30,66365179,296
Prefetch,,30,67021960,300
Prefetch,,30,67916031,304
Prefetch,,30,68759754,308
Prefetch,,30,69678906,312
Prefetch,,30,70611191,316
Prefetch,,30,71420251,320
Prefetch,,30,72322529,324
Prefetch,,30,73128557,328
Prefetch,,30,73896467,332
Prefetch,,30,75015558,336
Prefetch,,30,75749132,340
Prefetch,,30,76785742,344
Prefetch,,30,77944543,348
Prefetch,,30,78684244,352
Prefetch,,30,79248793,356
Prefetch,,30,80334823,360
Prefetch,,30,81257951,364
Prefetch,,30,82278846,368
Prefetch,,30,83114323,372
Prefetch,,30,84000119,376
Prefetch,,30,84779997,380
Prefetch,,30,85609460,384
Prefetch,,30,86693195,388
Prefetch,,30,87405084,392
Prefetch,,30,88444197,396
Prefetch,,30,89320273,400
