group,function,value,sample_time_nanos,iteration_count
Prefetch,,39,1061498,4
Prefetch,,39,2114445,8
Prefetch,,39,3189696,12
Prefetch,,39,4263514,16
Prefetch,,39,5307752,20
Prefetch,,39,6366699,24
Prefetch,,39,7458020,28
Prefetch,,39,8492167,32
Prefetch,,39,9542603,36
Prefetch,,39,10636594,40
Prefetch,,39,11662420,44
Prefetch,,39,12753770,48
Prefetch,,39,13815530,52
Prefetch,,39,14847584,56
Prefetch,,39,15904501,60
Prefetch,,39,17009134,64
Prefetch,,39,18020428,68
Prefetch,,39,19085597,72
Prefetch,,39,20170137,76
Prefetch,,39,21175608,80
Prefetch,,39,22250360,84
Prefetch,,39,23288769,88
Prefetch,,39,24355894,92
Prefetch,,39,25435501,96
Prefetch,,39,26534215,100
Prefetch,,39,27654259,104
Prefetch,,39,28655602,108
Prefetch,,39,29680448,112
Prefetch,,39,30726814,116
Prefetch,,39,31828025,120
Prefetch,,39,32937839,124
Prefetch,,39,33953254,128
Prefetch,,39,35037233,132
Prefetch,,39,36558485,136
Prefetch,,39,37160560,140
Prefetch,,39,38330548,144
Prefetch,,39,39220748,148
Prefetch,,39,40348381,152
Prefetch,,39,41395321,156
Prefetch,,39,42733386,160
Prefetch,,39,43492895,164
Prefetch,,39,44705057,168
Prefetch,,39,45624520,172
Prefetch,,39,46634436,176
Prefetch,,39,47721858,180
Prefetch,,39,48817386,184
Prefetch,,39,49841483,188
Prefetch,,39,50962795,192
Prefetch,,39,51988261,196
Prefetch,,39,53023286,200
Prefetch,,39,54079475,204
Prefetch,,39,55178486,208
Prefetch,,39,56186370,212
Prefetch,,39,58189364,216
Prefetch,,39,58270763,220
Prefetch,,39,59411187,224
Prefetch,,39,60675935,228
Prefetch,,39,61476771,232
Prefetch,,39,62622926,236
Prefetch,,39,63621149,240
Prefetch,,39,64629965,244
Prefetch,,39,65898847,248
Prefetch,,39,66781709,252
Prefetch,,39,67898556,256
Prefetch,,39,69348817,260
Prefetch,,39,70041153,264
Prefetch,,39,71598235,268
Prefetch,,39,72332934,272
Prefetch,,39,73264850,276
Prefetch,,39,74541428,280
Prefetch,,39,75367947,284
Prefetch,,39,76516819,288
Prefetch,,39,77491833,292
Prefetch,,39,78446639,296
Prefetch,,39,79541513,300
Prefetch,,39,80622314,304
Prefetch,,39,81672107,308
Prefetch,,39,82740690,312
Prefetch,,39,84452284,316
Prefetch,,39,84935600,320
Prefetch,,39,86262524,324
Prefetch,,39,87154615,328
Prefetch,,39,88161972,332
Prefetch,,39,89210144,336
Prefetch,,39,90136953,340
Prefetch,,39,91268098,344
Prefetch,,39,92318051,348
Prefetch,,39,93270194,352
Prefetch,,39,95165788,356
Prefetch,,39,95776251,360
Prefetch,,39,97281179,364
Prefetch,,39,97557436,368
Prefetch,,39,98552930,372
Prefetch,,39,99670902,376
Prefetch,,39,100815297,380
Prefetch,,39,101813262,384
Prefetch,,39,102878469,388
Prefetch,,39,104714015,392
Prefetch,,39,105051583,396
Prefetch,,39,106540411,400
