group,function,value,sample_time_nanos,iteration_count
Prefetch,,41,1186770,3
Prefetch,,41,2371651,6
Prefetch,,41,3554828,9
Prefetch,,41,4743639,12
Prefetch,,41,5936201,15
Prefetch,,41,7119372,18
Prefetch,,41,8299647,21
Prefetch,,41,9485989,24
Prefetch,,41,10680218,27
Prefetch,,41,11893428,30
Prefetch,,41,13039109,33
Prefetch,,41,14227466,36
Prefetch,,41,15419628,39
Prefetch,,41,16606317,42
Prefetch,,41,17786266,45
Prefetch,,41,18974798,48
Prefetch,,41,20161064,51
Prefetch,,41,21345966,54
Prefetch,,41,22532587,57
Prefetch,,41,23707894,60
Prefetch,,41,24902327,63
Prefetch,,41,26107737,66
Prefetch,,41,27262117,69
Prefetch,,41,28457516,72
Prefetch,,41,29656088,75
Prefetch,,41,30823978,78
Prefetch,,41,32014802,81
Prefetch,,41,33226327,84
Prefetch,,41,34850210,87
Prefetch,,41,36180212,90
Prefetch,,41,36769032,93
Prefetch,,41,37941907,96
Prefetch,,41,39541495,99
Prefetch,,41,40921478,102
Prefetch,,41,41511459,105
Prefetch,,41,42714891,108
Prefetch,,41,43881733,111
Prefetch,,41,45055634,114
Prefetch,,41,46249278,117
Prefetch,,41,47427918,120
Prefetch,,41,48706830,123
Prefetch,,41,49807334,126
Prefetch,,41,50989500,129
Prefetch,,41,52233861,132
Prefetch,,41,53383100,135
Prefetch,,41,54553575,138
Prefetch,,41,55740914,141
Prefetch,,41,56914064,144
Prefetch,,41,60737740,147
Prefetch,,41,59437782,150
Prefetch,,41,60574116,153
Prefetch,,41,61680206,156
Prefetch,,41,62872682,159
Prefetch,,41,64032463,162
Prefetch,,41,65217697,165
Prefetch,,41,66407850,168
Prefetch,,41,67620631,171
Prefetch,,41,68781090,174
Prefetch,,41,70045687,177
Prefetch,,41,71172897,180
Prefetch,,41,72324228,183
Prefetch,,41,73511574,186
Prefetch,,41,74758715,189
Prefetch,,41,75879915,192
Prefetch,,41,77114884,195
Prefetch,,41,78290045,198
Prefetch,,41,79449286,201
Prefetch,,41,80629055,204
Prefetch,,41,81856386,207
Prefetch,,41,83005739,210
Prefetch,,41,84248086,213
Prefetch,,41,85384274,216
Prefetch,,41,86562875,219
Prefetch,,41,87758316,222
Prefetch,,41,88936875,225
Prefetch,,41,90232541,228
Prefetch,,41,91331618,231
Prefetch,,41,92502209,234
Prefetch,,41,93708384,237
Prefetch,,41,94860577,240
Prefetch,,41,96048003,243
Prefetch,,41,97230949,246
Prefetch,,41,98409979,249
Prefetch,,41,99624016,252
Prefetch,,41,100854390,255
Prefetch,,41,102015082,258
Prefetch,,41,103197126,261
Prefetch,,41,104335507,264
Prefetch,,41,105551852,267
Prefetch,,41,106747378,270
Prefetch,,41,107918374,273
Prefetch,,41,109106490,276
Prefetch,,41,110285172,279
Prefetch,,41,111565666,282
Prefetch,,41,112674241,285
Prefetch,,41,113856303,288
Prefetch,,41,115056504,291
Prefetch,,41,116216081,294
Prefetch,,41,117399684,297
Prefetch,,41,118582564,300
