group,function,value,sample_time_nanos,iteration_count
Prefetch,,40,1107471,4
Prefetch,,40,2199653,8
Prefetch,,40,3282682,12
Prefetch,,40,4432421,16
Prefetch,,40,5557115,20
Prefetch,,40,6573927,24
Prefetch,,40,7660059,28
Prefetch,,40,8760321,32
Prefetch,,40,9891385,36
Prefetch,,40,10967848,40
Prefetch,,40,12276805,44
Prefetch,,40,13151250,48
Prefetch,,40,14199594,52
Prefetch,,40,15276324,56
Prefetch,,40,16481355,60
Prefetch,,40,17527332,64
Prefetch,,40,18573266,68
Prefetch,,40,19732459,72
Prefetch,,40,20832616,76
Prefetch,,40,21916187,80
Prefetch,,40,23015981,84
Prefetch,,40,24096172,88
Prefetch,,40,25162498,92
Prefetch,,40,26310769,96
Prefetch,,40,27392773,100
Prefetch,,40,28600636,104
Prefetch,,40,29629172,108
Prefetch,,40,30696044,112
Prefetch,,40,31792231,116
Prefetch,,40,32876262,120
Prefetch,,40,34031814,124
Prefetch,,40,35092117,128
Prefetch,,40,36082930,132
Prefetch,,40,37248071,136
Prefetch,,40,38406238,140
Prefetch,,40,39445130,144
Prefetch,,40,40702015,148
Prefetch,,40,41687887,152
Prefetch,,40,42786998,156
Prefetch,,40,43842839,160
Prefetch,,40,44993360,164
Prefetch,,40,46202936,168
Prefetch,,40,47100228,172
Prefetch,,40,48310251,176
Prefetch,,40,49295383,180
Prefetch,,40,50464242,184
Prefetch,,40,51743727,188
Prefetch,,40,52701939,192
Prefetch,,40,53710672,196
Prefetch,,40,54748647,200
Prefetch,,40,55848849,204
Prefetch,,40,56980058,208
Prefetch,,40,58202874,212
Prefetch,,40,59238266,216
Prefetch,,40,60281112,220
Prefetch,,40,61264867,224
Prefetch,,40,62710493,228
Prefetch,,40,63719668,232
Prefetch,,40,64647168,236
Prefetch,,40,65755938,240
Prefetch,,40,66849721,244
Prefetch,,40,67983724,248
Prefetch,,40,69339787,252
Prefetch,,40,74987611,256
Prefetch,,40,71110969,260
Prefetch,,40,72113854,264
Prefetch,,40,73329912,268
Prefetch,,40,74405122,272
Prefetch,,40,75552084,276
Prefetch,,40,76632510,280
Prefetch,,40,77955015,284
Prefetch,,40,78932934,288
Prefetch,,40,80023198,292
Prefetch,,40,81091194,296
Prefetch,,40,82881177,300
Prefetch,,40,83271475,304
Prefetch,,40,84230665,308
Prefetch,,40,85470851,312
Prefetch,,40,86609704,316
Prefetch,,40,87670993,320
Prefetch,,40,88987048,324
Prefetch,,40,90148393,328
Prefetch,,40,91100774,332
Prefetch,,40,92196990,336
Prefetch,,40,93247488,340
Prefetch,,40,94230247,344
Prefetch,,40,95474409,348
Prefetch,,40,96638123,352
Prefetch,,40,97641296,356
Prefetch,,40,98769529,360
Prefetch,,40,100108342,364
Prefetch,,40,100926871,368
Prefetch,,40,102146706,372
Prefetch,,40,103119410,376
Prefetch,,40,104176206,380
Prefetch,,40,105229752,384
Prefetch,,40,106302060,388
Prefetch,,40,107467959,392
Prefetch,,40,108753007,396
Prefetch,,40,109727694,400
