group,function,value,sample_time_nanos,iteration_count
Prefetch,,13,907583,13
Prefetch,,13,1809757,26
Prefetch,,13,2718799,39
Prefetch,,13,3625703,52
Prefetch,,13,4532375,65
Prefetch,,13,5421047,78
Prefetch,,13,6325180,91
Prefetch,,13,7260458,104
Prefetch,,13,8172579,117
Prefetch,,13,9062592,130
Prefetch,,13,10172475,143
Prefetch,,13,10862396,156
Prefetch,,13,11760441,169
Prefetch,,13,12663831,182
Prefetch,,13,13560824,195
Prefetch,,13,14469318,208
Prefetch,,13,15408263,221
Prefetch,,13,16298713,234
Prefetch,,13,17179934,247
Prefetch,,13,18082838,260
Prefetch,,13,18989534,273
Prefetch,,13,19979097,286
Prefetch,,13,20840676,299
Prefetch,,13,21890153,312
Prefetch,,13,22722371,325
Prefetch,,13,23704858,338
Prefetch,,13,24520000,351
Prefetch,,13,25441774,364
Prefetch,,13,26318486,377
Prefetch,,13,27328758,390
Prefetch,,13,28597385,403
Prefetch,,13,29059436,416
Prefetch,,13,30480967,429
Prefetch,,13,30782136,442
Prefetch,,13,31723329,455
Prefetch,,13,32637725,468
Prefetch,,13,33531250,481
Prefetch,,13,34524035,494
Prefetch,,13,35404296,507
Prefetch,,13,36305039,520
Prefetch,,13,37192639,533
Prefetch,,13,38091347,546
Prefetch,,13,39230963,559
Prefetch,,13,40023491,572
Prefetch,,13,40879684,585
Prefetch,,13,41786423,598
Prefetch,,13,42747917,611
Prefetch,,13,43561477,624
Prefetch,,13,44585853,637
Prefetch,,13,45499576,650
Prefetch,,13,46149077,663
Prefetch,,13,46992323,676
Prefetch,,13,47987653,689
Prefetch,,13,48805278,702
Prefetch,,13,50440281,715
Prefetch,,13,50696619,728
Prefetch,,13,51517511,741
Prefetch,,13,52497487,754
Prefetch,,13,53447893,767
Prefetch,,13,54303721,780
Prefetch,,13,55354130,793
Prefetch,,13,56297426,806
Prefetch,,13,57005832,819
Prefetch,,13,57986502,832
Prefetch,,13,58806636,845
Prefetch,,13,59884807,858
Prefetch,,13,60793673,871
Prefetch,,13,61583367,884
Prefetch,,13,62876601,897
Prefetch,,13,64644609,910
Prefetch,,13,65473134,923
Prefetch,,13,66401063,936
Prefetch,,13,67195485,949
Prefetch,,13,67012270,962
Prefetch,,13,68516580,975
Prefetch,,13,69960578,988
Prefetch,,13,71396246,1001
Prefetch,,13,72154218,1014
Prefetch,,13,72896050,1027
Prefetch,,13,73626981,1040
Prefetch,,13,74112680,1053
Prefetch,,13,77099607,1066
Prefetch,,13,79330361,1079
Prefetch,,13,80166651,1092
Prefetch,,13,80435837,1105
Prefetch,,13,81570038,1118
Prefetch,,13,84020237,1131
Prefetch,,13,83268838,1144
Prefetch,,13,84627664,1157
Prefetch,,13,85686107,1170
Prefetch,,13,87237165,1183
Prefetch,,13,87867739,1196
Prefetch,,13,87376644,1209
Prefetch,,13,89560581,1222
Prefetch,,13,89528333,1235
Prefetch,,13,90792452,1248
Prefetch,,13,89234106,1261
Prefetch,,13,88945396,1274
Prefetch,,13,89864473,1287
Prefetch,,13,91079288,1300
